page_no,bid_number,detail_url,items,quantity,department,start_date,end_date,relevance,relevance_score,match_count,match_relevency,matches,matches_status,relevency_result,main_relevency_score,dept,ra_no,ra_url,Representation_json,Corrigendum_json
43,GEM/2025/B/6945258,https://bidplus.gem.gov.in/showbidDocument/8650088,Kit for Special School Student...,30,Empowerment of Persons With Disabilities Department Uttar Pradesh,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.12552372581596943,58,100,"[{""phrase"": ""1 kit of 800 tests"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""2 sets HIV 4th Gen / HBsAg & HCV 3rd Gen or 2 sets TFT kit per unit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""AVR KIT FOR DR. MAHESH KEDAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""AVR KIT-DR.VINAYAK KARMARKAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Aspiron Mesh Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Avr Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Biochemistry Reagent Kit (Close System)"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Biochemistry Reagent Kit (Open System)"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Biochemistry Reagent Kit for Human Samples"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""CABG KIT FOR DR. BRIJ MOHAN SINGH"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""CABG KIT FOR DR. MAHESH KEDAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""CABG KIT FOR DR. PRASHANT MISHRA"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""CABG KIT-DR.VINAYAK KARMARKAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Cabg Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""DISPOSABLE BLADELESS TROCAR KIT 10-10 MM"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""DISPOSABLE BLADELESS TROCAR KIT 12-12 MM"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""DISPOSABLE BLADELESS TROCAR KIT 5-5 MM"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Eliro Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Eliro Trocar Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Elisa Test Kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""HbA1c Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""HbA1c Kit (HPLC)"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Laser Ablation System Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Kit - DDLT Donor - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Kit - LDLT Recipient - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Kit - Open Living Donor - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Transplant Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Transplant Kit-DDLT Donor"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Transplant Kit-LDLTRecipient"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Liver Trnsplnt Kit-OpenLivingDonor"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""MVR KIT FOR DR. MAHESH KEDAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""MVR KIT-DR.VINAYAK KARMARKAR"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meri - Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Abdominal Hysterectomy Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Caesarean Section Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Hernia Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Hernia Kit Soft"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Kit - DDLT Donor - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Kit - LDLT Recipient - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Kit - Open Living Donor - GP"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Transplant Kit-DDLT Donor"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Transplant Kit-LDLTRecipient"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Liver Trnsplnt Kit-OpenLivingDonor"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Meril Suture Practice Starter Kit-Basic"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Mesic Laser Ablation System Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Mvr Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Open Reduction Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Suture Practice Starter Kit-Basic"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Total Hip Replacement Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Total Knee Replacement Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Trocar-Kit"", ""category"": ""Overall"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""diagnostic kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""diagnostics kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""pcr kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""rapid kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""rapid test kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""rapid testing kit"", ""category"": ""Diagnostic"", ""match_type"": ""token"", ""weight"": 7.0, ""matched_text"": ""kit""}, {""phrase"": ""Kit"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""Kit""}]",Yes,1,0.6459158022463931,AQ 100 / 200 System Packs,GEM/2025/R/598130,https://bidplus.gem.gov.in/showradocumentPdf/8771965,,
43,GEM/2025/B/6595584,https://bidplus.gem.gov.in/showbidDocument/8251005,ELISA Reader and Washer - Semi...,29,Health and Family Welfare Department Odisha,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.13941962988724785,5,87,"[{""phrase"": ""ELISA Reader"", ""category"": ""Diagnostic"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""ELISA Reader""}, {""phrase"": ""ELISA Plate Washer"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""elisa, washer""}, {""phrase"": ""ELISA Reader and Washer - Semi Automated"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""elisa, reader, semi, washer""}, {""phrase"": ""elisa reader"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""elisa, reader""}, {""phrase"": ""elisa washer"", ""category"": ""Diagnostic"", ""match_type"": ""subphrase"", ""weight"": 2.5, ""matched_text"": ""elisa, washer""}]",Yes,1,0.4687636567960431,Analyser,GEM/2025/R/598129,https://bidplus.gem.gov.in/showradocumentPdf/8771964,,
43,GEM/2025/B/6988352,https://bidplus.gem.gov.in/showbidDocument/8699510,175 31 017SB 11 Hose Connectio...,43,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.09027915257990585,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6330681701789493,Freeze Dried Reagents,GEM/2025/R/598127,https://bidplus.gem.gov.in/showradocumentPdf/8771960,,
43,GEM/2025/B/6985959,https://bidplus.gem.gov.in/showbidDocument/8696855,"VZ9700001695_AVIATION LAMPS,VZ...",19,"Ministry of Heavy Industries and Public Enterprises
Department of Heavy Industry",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.17338184458395445,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5638070106824847,,GEM/2025/R/598124,https://bidplus.gem.gov.in/showradocumentPdf/8771954,,
43,GEM/2025/B/6924233,https://bidplus.gem.gov.in/showbidDocument/8626194,"Gas Stove Double Burner,Notice...",34,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.1003244107763768,0,0,[],No,1,0.5347126827391601,,GEM/2025/R/598122,https://bidplus.gem.gov.in/showradocumentPdf/8771950,,
43,GEM/2025/B/6986455,https://bidplus.gem.gov.in/showbidDocument/8697403,"X7489400 Water Separator,2530 ...",300,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.10602834727383004,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5681654722147295,,GEM/2025/R/598117,https://bidplus.gem.gov.in/showradocumentPdf/8771938,,
43,GEM/2025/B/6809651,https://bidplus.gem.gov.in/showbidDocument/8495023,,10,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598115,https://bidplus.gem.gov.in/showradocumentPdf/8771934,,
44,GEM/2025/B/6855368,https://bidplus.gem.gov.in/showbidDocument/8547787,,1,"Ministry of Defence
Department of Defence Production",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598113,https://bidplus.gem.gov.in/showradocumentPdf/8771932,,
44,GEM/2025/B/6987913,https://bidplus.gem.gov.in/showbidDocument/8699028,"F2310500 Black Out Head Lamp,2...",440,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.12959898312566903,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.5267738546288115,,GEM/2025/R/598111,https://bidplus.gem.gov.in/showradocumentPdf/8771915,,
44,GEM/2025/B/6837782,https://bidplus.gem.gov.in/showbidDocument/8527439,Paraffin 15 ml containing Magn...,657768,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,1,0.5075635141787458,0,0,[],No,1,0.623648554485411,,GEM/2025/R/598105,https://bidplus.gem.gov.in/list-ra-schedules/8771860,,
44,GEM/2025/B/6813524,https://bidplus.gem.gov.in/showbidDocument/8499705,Digital Wireless Lapel Microph...,6,"Ministry of Information and Broadcasting
Ministry of Information and Broadcasting",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.05944582069244007,0,0,[],No,1,0.5646063768756993,,GEM/2025/R/598090,https://bidplus.gem.gov.in/showradocumentPdf/8771799,,
44,GEM/2025/B/6816750,https://bidplus.gem.gov.in/showbidDocument/8503346,"Acenocoumarol 3 mg Tab,Alpha k...",1553540,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,1,0.5375985580558735,1,33,"[{""phrase"": ""ALP"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""ALP""}]",Yes,1,0.6091903674937612,,GEM/2025/R/598125,https://bidplus.gem.gov.in/list-ra-schedules/8771956,,
44,GEM/2025/B/6248817,https://bidplus.gem.gov.in/showbidDocument/7860140,LP BYPASS SYSTEM BHEL MCODE W9...,170,"Ministry of Heavy Industries and Public Enterprises
Department of Heavy Industry",30-12-2025 2:00 PM,05-01-2026 2:00 PM,0,0.2186909566283732,1,10,"[{""phrase"": ""pcr system"", ""category"": ""Diagnostic"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.6489178415365907,AQ 100 / 200 System Packs,GEM/2025/R/598067,https://bidplus.gem.gov.in/showradocumentPdf/8771715,,
44,GEM/2025/B/6874532,https://bidplus.gem.gov.in/showbidDocument/8569782,,16,Panchayats and Rural Housing Department Gujarat,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598075,https://bidplus.gem.gov.in/showradocumentPdf/8771751,,
44,GEM/2025/B/6696861,https://bidplus.gem.gov.in/showbidDocument/8366198,"Manikin for First Aid, Bandagi...",4,Medical Education Department Uttar Pradesh,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.15981851857274929,0,0,[],No,1,0.540410407531945,,GEM/2025/R/598068,https://bidplus.gem.gov.in/showradocumentPdf/8771716,,
44,GEM/2025/B/6653578,https://bidplus.gem.gov.in/showbidDocument/8317281,"All in one pc i7 14 Gen,Work S...",71,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.055579387462549944,0,0,[],No,1,0.6461690614500314,HIV ELISA,GEM/2025/R/598065,https://bidplus.gem.gov.in/showradocumentPdf/8771713,,
44,GEM/2025/B/6923633,https://bidplus.gem.gov.in/showbidDocument/8625405,Working Model of Instrument La...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.22766891590778165,0,0,[],No,1,0.5671170589644327,,GEM/2025/R/598062,https://bidplus.gem.gov.in/showradocumentPdf/8771689,,
45,GEM/2025/B/6905706,https://bidplus.gem.gov.in/showbidDocument/8605213,Salvaging of Cap Thread and Cl...,116248,"Ministry of Petroleum and Natural Gas
NA",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.24324437272725835,0,0,[],No,1,0.6625910240616838,CelQuant 5 plus Reagents,GEM/2025/R/598098,https://bidplus.gem.gov.in/showradocumentPdf/8771822,,
45,GEM/2025/B/6933767,https://bidplus.gem.gov.in/showbidDocument/8637076,"Repair, Maintenance, and Insta...",1,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.2646680301876971,0,0,[],No,1,0.5553011092488501,,GEM/2025/R/598096,https://bidplus.gem.gov.in/showradocumentPdf/8771817,,
45,GEM/2025/B/7005672,https://bidplus.gem.gov.in/showbidDocument/8719020,"2540 006508 REGULATOR ASSY RH,...",70,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.11577108621805841,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6076202753250406,,GEM/2025/R/598095,https://bidplus.gem.gov.in/showradocumentPdf/8771816,,
45,GEM/2025/B/6995577,https://bidplus.gem.gov.in/showbidDocument/8707518,,150,Urban Development Department Uttar Pradesh,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598093,https://bidplus.gem.gov.in/showradocumentPdf/8771807,,
45,GEM/2025/B/6935810,https://bidplus.gem.gov.in/showbidDocument/8639404,Power Generator - DG Set (up t...,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.09404058437494676,1,10,"[{""phrase"": ""Mesic Generator"", ""category"": ""Overall"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.5811194332097614,,GEM/2025/R/598092,https://bidplus.gem.gov.in/showradocumentPdf/8771803,,
45,GEM/2025/B/7044677,https://bidplus.gem.gov.in/showbidDocument/8763134,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598089,https://bidplus.gem.gov.in/showradocumentPdf/8771797,,
45,GEM/2025/B/6940257,https://bidplus.gem.gov.in/showbidDocument/8644439,Power Generator - DG Set (up t...,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.09404058437494676,1,10,"[{""phrase"": ""Mesic Generator"", ""category"": ""Overall"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.5811194332097614,,GEM/2025/R/598085,https://bidplus.gem.gov.in/showradocumentPdf/8771785,,
45,GEM/2025/B/7004883,https://bidplus.gem.gov.in/showbidDocument/8718119,,2,Urban Local Bodies,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598084,https://bidplus.gem.gov.in/showradocumentPdf/8771781,,
45,GEM/2025/B/6696426,https://bidplus.gem.gov.in/showbidDocument/8365709,Advanced Cardiovascular Life S...,1,Medical Education Department Uttar Pradesh,30-12-2025 2:00 PM,31-12-2025 2:00 PM,1,0.6506882523959933,0,0,[],No,1,0.5947164602344018,,GEM/2025/R/598078,https://bidplus.gem.gov.in/showradocumentPdf/8771766,,
45,GEM/2025/B/6940374,https://bidplus.gem.gov.in/showbidDocument/8644572,Power Generator - DG Set (up t...,1,Panchayats and Rural Housing Department Gujarat,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.09404058437494676,1,10,"[{""phrase"": ""Mesic Generator"", ""category"": ""Overall"", ""match_type"": ""fuzzy_weak"", ""weight"": 1, ""matched_text"": ""ratio:75.0""}]",Yes,1,0.5811194332097614,,GEM/2025/R/598077,https://bidplus.gem.gov.in/showradocumentPdf/8771762,,
46,GEM/2025/B/6990758,https://bidplus.gem.gov.in/showbidDocument/8702165,,1,urban development and housing department,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598076,https://bidplus.gem.gov.in/showradocumentPdf/8771753,,
46,GEM/2025/B/7044545,https://bidplus.gem.gov.in/showbidDocument/8762979,Repair and Overhauling Service...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.012853644550654447,0,0,[],No,1,0.6367513456219948,CelQuant 5 plus Reagents,GEM/2025/R/598073,https://bidplus.gem.gov.in/showradocumentPdf/8771738,,
46,GEM/2025/B/6963606,https://bidplus.gem.gov.in/showbidDocument/8671076,Custom Bid for Services - COND...,1,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.05877636332927542,0,0,[],No,1,0.5811285738147647,,GEM/2025/R/598072,https://bidplus.gem.gov.in/showradocumentPdf/8771733,,
46,GEM/2025/B/6696504,https://bidplus.gem.gov.in/showbidDocument/8365797,Gynaecology Patient Education ...,2,Medical Education Department Uttar Pradesh,30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.17030142379256114,0,0,[],No,1,0.5404952211851048,,GEM/2025/R/598071,https://bidplus.gem.gov.in/showradocumentPdf/8771732,,
46,GEM/2025/B/6660181,https://bidplus.gem.gov.in/showbidDocument/8324908,"Ups,Battery,Stabilizer,Power B...",220,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.100981239652016,0,0,[],No,1,0.5547354907496138,,GEM/2025/R/598087,https://bidplus.gem.gov.in/showradocumentPdf/8771790,,
46,GEM/2025/B/6987746,https://bidplus.gem.gov.in/showbidDocument/8698842,"EK 48 Electro Pneumatic Valve,...",83,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.08257708739492303,0,0,[],No,1,0.5700093474705472,,GEM/2025/R/598109,https://bidplus.gem.gov.in/showradocumentPdf/8771889,,
46,GEM/2025/B/6810970,https://bidplus.gem.gov.in/showbidDocument/8496766,"GEL PAD,HORSE FACE MASK,HORSE ...",326,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.3976059181168858,0,0,[],No,1,0.5867577739668021,,GEM/2025/R/598106,https://bidplus.gem.gov.in/list-ra-schedules/8771865,,
46,GEM/2025/B/6987600,https://bidplus.gem.gov.in/showbidDocument/8698671,321 821 202 024 Protective Gla...,163,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,1,0.5789081674853083,1,33,"[{""phrase"": ""0"", ""category"": ""Overall"", ""match_type"": ""exact"", ""weight"": 3, ""matched_text"": ""0""}]",Yes,1,0.6361094871631975,AQ 100 / 200 System Packs,GEM/2025/R/598103,https://bidplus.gem.gov.in/showradocumentPdf/8771858,,
46,GEM/2025/B/6949613,https://bidplus.gem.gov.in/showbidDocument/8655141,,350,"Ministry of Defence
Department of Military Affairs",30-12-2025 2:00 PM,31-12-2025 2:00 PM,0,0.19876111587342105,0,0,[],No,1,0.53792238604803,,GEM/2025/R/598100,https://bidplus.gem.gov.in/showradocumentPdf/8771839,,
